"CoilId","ParamSet","Grade","Length","Width","Thickness","Weight","BdeCoilId","LastDefectId","SLength","InternalStatus","DefectCount","Campaign"
"474461","2","-1","571297","1019","3.5","16860","05AM5A","47711","588873",NULL,"6383","1214905"
"474462","2","-1","555060","1019","3.5","16810","06AM5A","52208","587044",NULL,"8053","1214906"
"474463","2","-1","543359","1019","3.5","15760","07AM5A","69256","550468",NULL,"8570","1214907"
"474464","2","-1","479451","1016","3.5","14110","01AM5AA","43824","494080",NULL,"3892","1214904"
"474465","6","2","734425","1249","2.845","21530","03AK7L","2928","754684","X","819","1215107"
"474466","5","2","888497","1249","3","26970","02AM8A","4657","896721","X","1308","1213606"
"474467","5","2","889606","1249","3","27050","01AM8E","2842","899464","X","785","1213610"
"474468","5","2","763566","1249","3.5","26950","04AM7X","5924","767791","X","3505","1213716"
"474469","6","2","674113","1268","4","27450","03AM6N","1668","673912","X","389","1213401"
"474470","1","2","546558","1252","4.762","27050","01AM5E","10505","565099","X","2150","1212501"
"474472","6","2","427203","1244","6.198","16570","04AM6n","866","264871","X","200","1211601"
"474473","1","2","415180","1268","6.198","27480","01AM5N","18641","435559","X","2207","1213707"
"474474","12","2","414167","1252","6.274","27050","01AM7f","775","428853","X","246","1212701"
"474475","12","2","250998","1245","7.92","20640","06AM4N","8388","258165","X","2587","1215307"
"474476","1","-1","315010","1252","7.92","25650","01AM5D","44454","322173",NULL,"7704","1214609"
"474477","6","2","331812","1281","7.92","27480","01AM6N","3251","337413","X","1403","1212603"
"474478","6","2","331614","1271","7.92","27400","02AM6N","3078","338937","X","1233","1213706"
"474479","1","2","230063","1252","9.525","22760","05AM5N","26085","237744","X","7595","1214901"
"474480","1","2","319212","1556","7.92","32250","01AM5R","6265","325831","X","1714","1213806"
"474481","12","2","412818","1558","6.35","33940","04AM4X","2729","422757","X","1139","1215302"
"474482","12","2","412469","1558","6.35","33989","02AM4X","3443","423367","X","1193","1215301"
"474483","1","2","241954","1550","6.35","20510","01AL5A","33388","259384","X","5258","1205504"
"474484","12","2","386159","1558","5.499","26940","05AM4Y","1147","387705","X","369","1215304"
"474485","1","2","330265","1560","4","16680","04AJ5TB","3743","332841","X","1155","1214303"
"474486","12","2","663866","1561","4","33750","03AM4R","2780","666292","X","943","1215306"
"474487","12","2","659956","1561","4","33540","04AM4R","4879","662025","X","2046","1215305"
"474488","1","-1","663997","1558","4","33660","05AM5X","28293","672693","X","8050","1213803"
"474489","1","-1","658424","1558","4","33670","01AM6B","13221","672998","X","4367","1213809"
"474490","1","2","660802","1558","4","33660","02AM6B","15096","672693","X","5749","1213810"
"474491","1","-1","657125","1558","4","33700","03AM6B","23519","673608","X","7346","1213807"
"474492","1","2","659541","1558","4","33680","04AM6B","24166","672998","X","6251","1213808"
"474493","1","-1","660453","1558","4","33690","05AM6B","26685","673303","X","6954","1213811"
"474494","1","2","664173","1558","4","33860","01AM6J","27922","676656","X","7824","1213805"
"474495","1","-1","662854","1560","4","33750","04AM6K","24656","673608","X","7934","1213804"
"474496","5","-1","671893","1559","4","33870","02AM8J","1322","676351","X","290","1214109"
"474497","5","2","671876","1559","4","33900","03AM8J","1997","676960","X","448","1214107"
"474498","5","2","668446","1556","4","33690","01AM8K","6074","674217","X","3127","1214102"
"474499","5","-1","670047","1556","4","33710","02AM8K","8330","674522","X","3376","1214103"
"474500","5","2","518032","1552","4","26190","03AM8N","2961","525475","X","1061","1214203"
"474501","5","2","483750","1552","4","24470","04AM8N","5234","490728","X","2678","1214204"
"474502","6","2","666185","1537","4","33149","01AM8T","3731","671474","X","1415","1214003"
"474503","6","2","667090","1539","4","33180","02AM8T","2942","671169","X","1092","1214004"
"474504","6","-1","664356","1539","4","33149","04AM8T","2076","670560","X","642","1214007"
"474505","6","2","424229","1539","4","21140","04AM8R","2980","427634","X","1148","1214202"
"474506","12","2","643763","1561","4","32850","01AM4R","2419","648614","X","1013","1215303"
"474507","1","2","405902","1580","4","20530","01AL5D","12347","404469","X","4269","1206707"
"474508","5","2","769724","1559","3.5","33870","04AM8J","2183","773277","X","705","1214111"
"474509","5","2","757851","1556","3.5","33640","03AM8K","3778","769315","X","1758","1214105"
"474510","5","-1","758202","1556","3.5","33640","04AM8K","2259","769315","X","624","1214110"
"474511","5","-1","753010","1556","3.5","33670","03AM8L","2169","770229","X","706","1214106"
"474512","5","-1","755744","1556","3.5","33590","04AM8L","2703","768400","X","570","1214108"
"474513","5","-1","761630","1554","3.5","33569","01AM8M","7074","768400","X","3536","1214208"
"474514","5","2","763644","1554","3.5","33610","02AM8M","5389","769315","X","2914","1214209"
"474515","5","2","764502","1554","3.5","33620","03AM8M","3451","769620","X","1809","1214207"
"474516","5","2","763631","1552","3.5","33620","01AM8N","2562","770839","X","1156","1214205"
"474517","5","-1","724406","1270","3.5","26230","01AM7M","2770","734872","X","863","1215106"
"474518","5","2","886510","1249","3","26970","04AM8A","3732","896721","X","894","1213607"
"474519","5","2","888680","1249","3","27090","02AM8D","2503","900683","X","747","1213609"
"474520","5","2","888249","1249","3","27070","03AM8D","2998","900074","X","655","1213611"
"474521","5","-1","748999","1247","3","26910","02AM7Y","2222","895807","X","505","1213413"
"474522","5","2","888905","1249","3","27110","04AM8D","1722","901293","X","268","1213608"
"474523","5","-1","751683","980","3.5","20780","04AM8W","2448","754075","X","958","1214709"
"474524","5","-1","751187","947","3.5","20120","05AM8W","1849","755599","X","622","1214710"
"474525","5","2","751016","933","3.5","20050","06AM8W","2402","764743","X","565","1214711"
"474526","5","2","749293","933","3.5","20080","07AM8W","2580","765962","X","870","1214712"
"474527","5","-1","752223","933","3.5","20100","02AM8X","1362","766572","X","337","1214809"
"474528","5","2","749962","933","3.5","20080","03AM8X","1572","765962","X","431","1214808"
"474529","5","-1","749271","933","3.5","20080","04AM8X","1024","765962","X","284","1214810"
"474530","5","2","642836","933","3.5","17200","06AM8X","1722","655929","X","547","1214806"
"474531","12","2","756494","1046","3.5","22910","01AB6J","1588","771448","X","896","1215308"
"474532","5","2","728525","1067","3.5","22230","01AM8V","2312","741578","X","668","1214703"
"474533","5","-1","753184","1067","3.5","23080","02AM8V","3156","769924","X","913","1214803"
"474534","5","2","757001","1069","3.5","23130","03AM8V","1959","769620","X","720","1214804"
"474535","5","-1","755269","1067","3.5","23140","04AM8V","2990","771753","X","795","1214704"
"474536","5","2","756967","1275","3.5","27570","03AM7N","5742","769315","X","2532","1213702"
"474537","5","2","761194","1247","3.5","26930","01AM7W","2040","768400","X","684","1213406"
"474538","5","-1","747757","1249","3.5","26880","02AM7W","572","765962","X","182","1213407"
"474539","5","-1","773172","1249","3.5","26930","03AM7W","2416","767486","X","614","1213408"
"474540","5","2","761233","1247","3.5","26930","04AM7W","1636","768400","X","287","1213409"
"474541","5","2","743652","1247","3.5","26900","05AM7W","3471","767486","X","1826","1213712"
"474542","5","-1","762800","1247","3.5","26930","05AM7V","2342","768400","X","742","1213410"
"474543","5","2","758826","1247","3.5","26880","01AM7Y","1833","766876","X","382","1213411"
"474544","5","2","763972","1247","3.5","26910","03AM7Y","1492","767791","X","404","1213412"
"474545","5","-1","761944","1247","3.5","26860","04AM7Y","2417","766267","X","1150","1213415"
"474546","5","2","762077","1247","3.5","26870","05AM7Y","2498","766572","X","798","1213414"
"474547","5","2","762433","1249","3.5","26880","01AM7X","3285","765962","X","824","1213416"
"474548","5","-1","757981","1249","3.5","26870","02AM7X","2696","765657","X","820","1213713"
"474549","5","2","758750","1249","3.5","26910","03AM7X","2896","766876","X","835","1213714"
"474550","5","-1","759665","1249","3.5","26950","05AM7X","2490","767791","X","821","1213715"
"474551","5","-1","760664","1252","3.5","26970","01AM8A","2987","766267","X","781","1213502"
"474552","5","-1","758521","1249","3.5","26930","03AM8A","2522","767181","X","827","1213506"
"474553","5","2","762190","1249","3.5","27000","03AM8B","1732","769315","X","302","1213515"
"474554","5","-1","760783","1249","3.5","27000","04AM8B","3211","769315","X","1047","1213501"
"474555","5","2","764322","1249","3.5","27020","05AM8B","1839","769924","X","345","1213509"
"474556","5","2","763159","1249","3.5","27000","01AM8C","3316","769315","X","756","1213503"
"474557","5","2","762883","1249","3.5","27070","05AM8D","2298","771448","X","681","1213517"
"474558","5","2","761777","1249","3.5","27010","02AM8E","1760","769620","X","350","1213514"
"474559","5","2","662706","1249","3.5","24040","05AM8E","1565","684885","X","514","1213513"
"474560","6","-1","648703","1281","4","26810","01AM6M","1119","651662","X","275","1215409"
"474561","6","2","671581","1281","4","27810","04AM6M","1758","676046","X","279","1214603"
"474562","1","2","665150","1247","4","27020","01AM6R","5999","674522","X","1920","1214613"
"474563","1","2","659312","1247","4","26760","02AM6R","3092","668121","X","1241","1214605"
"474564","1","2","663820","1247","4","27090","03AM6R","5360","676351","X","1709","1214612"
"474565","1","2","666178","1247","4","27120","04AM6R","3294","677265","X","1227","1214611"
"474566","1","2","665445","1247","4","27034","01AM6T","8211","675132","X","2708","1212503"
"474567","1","2","663833","1247","4","26966","02AM6T","7086","673303","X","2337","1212505"
"474568","1","2","663993","1247","4","27090","04AM6T","6292","676351","X","1753","1212507"
"474569","1","2","662785","1247","4","26930","05AM7A","11446","672388","X","3409","1213703"
"474570","1","-1","661342","1247","4","27000","02AM7B","6312","674217","X","2349","1212608"
"474571","1","2","527753","1247","4","21600","03AM7B","7188","539191","X","2968","1212601"
"474572","1","-1","663163","1247","4","27040","01AM7C","5369","675132","X","1969","1212706"
"474573","1","-1","663401","1247","4","27030","02AM7C","3853","674827","X","1499","1212604"
"474574","1","2","663413","1247","4","27060","03AM7C","5150","675741","X","1925","1212710"
"474575","1","-1","646020","1247","4","27010","05AM7C","3220","674522","X","1365","1212606"
"474576","1","2","663111","1247","4","27030","04AM7C","5159","674827","X","2025","1212605"
"474577","1","-1","662754","1247","4","27040","01AM7D","5380","675132","X","2102","1212705"
"474578","1","2","664233","1247","4","27050","04AM7D","8384","675436","X","3104","1213704"
"474579","1","-1","664799","1247","4","27020","05AM7D","4988","674522","X","2063","1213709"
"474580","5","-1","402827","1249","3.5","14340","04AM8E","1706","408432","X","364","1213511"
"474581","1","2","491531","1243","4","19900","09AL6XA","4425","498348","X","1865","1214701"
"474582","6","2","584400","1244","4","23660","01AL6DA","1462","592226","X","324","1215103"
"474583","5","-1","668390","1249","4","27000","05AM8A","1407","672998","X","372","1213510"
"474584","5","2","668184","1249","4","26970","01AM8B","919","672388","X","138","1213516"
"474585","5","2","669321","1249","4","26980","02AM8B","1843","672693","X","340","1213518"
"474586","5","-1","668752","1249","4","27020","02AM8C","1938","673608","X","462","1213504"
"474587","5","2","668256","1249","4","26990","03AM8C","2015","672693","X","708","1213505"
"474588","5","2","493293","1249","4","20000","03AM8E","2670","498652","X","698","1213512"
"474589","1","-1","542909","1252","4.648","27080","05AM5D","6494","579729","X","2553","1212609"
"474590","1","-1","478059","1247","5.499","27070","05AM6T","10096","491642","X","3646","1212506"
"474591","1","-1","480174","1247","5.499","27020","06AM6W","5091","490728","X","1994","1214606"
"474592","1","-1","480025","1247","5.499","27100","04AM7A","22954","492252","X","4686","1212305"
"474593","1","2","477917","1247","5.499","26970","03AM7H","9356","489813","X","2601","1213705"
"474594","1","-1","477145","1247","5.499","26990","04AM7H","10912","490118","X","2783","1213711"
"474595","1","2","391971","1247","5.499","22090","06AM7H","15778","401116","X","6017","1214902"
"474596","1","2","470304","1247","5.499","26460","04AL6NA","8897","480669","X","3503","1215102"
"474597","1","2","424876","1252","6.198","27050","04AM5M","6136","434035","X","1796","1213710"
"474598","1","2","396261","1554","6.35","32689","03AM7K","6876","412394","X","3277","1213801"
"474599","1","2","427058","1247","6.198","27140","06AM6Y","21062","437388","X","5696","1212410"
"474600","1","-1","417426","1247","6.198","26580","01AM7A","16463","428244","X","5043","1215105"
"474601","1","2","422368","1247","6.198","26990","04AM7B","9561","434949","X","3468","1212610"
"474602","1","-1","423342","1247","6.198","27030","06AM7D","9563","435559","X","3380","1212709"
"474603","1","-1","415241","1252","6.274","27020","02AM5N","7348","428548","X","2104","1213708"
"474604","1","2","413406","1247","6.274","27030","02AM7F","3104","430072","X","1081","1212715"
"474605","1","2","413748","1247","6.274","27040","03AM7F","3152","430377","X","1126","1212717"
"474606","1","2","412909","1247","6.274","27000","04AM7F","3579","429768","X","1364","1212718"
"474607","1","2","413602","1247","6.274","27020","05AM7F","4500","430072","X","1749","1212719"
"474608","12","2","411427","1245","6.35","27230","06AM4L","2342","424586","X","1223","1211608"
